"Product or process","Functional unit","Global warming potential per functional unit","Unit for 'Global warming potential' reporting","Country","Institution","System boundary","Included stages or activities","Impact categories","Ozone depletion potential per functional unit","Unit for 'Ozone depletion potential' reporting","Ozone formation per functional unit","Unit for 'Ozone formation' per functional unit","Ozone formation: human health per functional unit","Unit for 'Ozone formation: human health' reporting","Ozone formation: terrestrial ecosystems per functional unit","Unit for 'Ozone formation: terrestrial ecosystems' reporting","Photochemical oxidant creation potential
per functional unit","Unit for 'Photochemical oxidant creation potential' reporting","Acidification potential per functional unit","Unit for 'Acidification potential' reporting","Terrestrial acidification potential
per functional unit","Unit for 'Terrestrial acidification potential' reporting","Aquatic acidification potential
per functional unit","Unit for 'Aquatic acidification potential' reporting","Ocean acidification per functional unit","Unit for 'Ocean acidification' reporting","Eutrophication potential per functional unit","Unit for 'Eutrophication potential' reporting","Eutrophication potential: air per functional unit","Unit for 'Eutrophication potential: air' reporting","Eutrophication potential: water per functional unit","Unit for 'Eutrophication potential: water' reporting","Terrestrial eutrophication potential per functional unit","Unit for 'Terrestrial eutrophication potential' reporting","Marine eutrophication potential
per functional unit","Unit for 'Marine eutrophication potential' reporting","Freshwater eutrophication potential per functional unit","Unit for 'Freshwater eutrophication potential' reporting","Aquatic eutrophication potential
per functional unit","Unit for 'Aquatic eutrophication potential' reporting","Reactive nitrogen in water
per functional unit","Unit for 'Reactive nitrogen in water' reporting","Respiratory effects per functional unit","Unit for 'Respiratory effects' reporting","Particulate matter formation
per functional unit","Unit for 'Particulate matter formation' reporting","Respiratory
inorganics per functional unit","Unit for 'Respiratory
inorganics' reporting","Respiratory
organics
per functional unit","Unit for 'Respiratory
organics' reporting","Air pollution, sulfur dioxide
per functional unit","Unit for 'Air pollution, sulfur dioxide' reporting","Air pollution, nitrogen oxides
per functional unit","Unit for 'Air pollution, nitrogen oxides' reporting","Ecotoxicity potential
per functional unit","Unit for 'Ecotoxicity potential' reporting","Terrestrial ecotoxicity potential per functional unit","Unit for 'Terrestrial ecotoxicity potential' reporting","Freshwater aquatic ecotoxicity potential
per functional unit","Unit for 'Freshwater aquatic ecotoxicity potential' reporting","Marine aquatic ecotoxicity potential
per functional unit","Unit for 'Marine aquatic ecotoxicity potential' reporting","Aquatic ecotoxicity potential per functional unit","Unit for 'Aquatic ecotoxicity potential' reporting","Terrestrial ecotoxicity potential per functional unit 2","Unit for 'Terrestrial ecotoxicity potential' reporting 2","Human health: carcinogens
per functional unit","Unit for 'Human health: carcinogens reporting","Human health: non-carcinogens
per functional unit","Unit for 'Human health: non-carcinogens' reporting","Human toxicity potential
per functional unit","Unit for 'Human toxicity potential' reporting","Human toxicity potential: carcinogens
per functional unit","Unit for 'Human toxicity potential: carcinogens' reporting","Human toxicity potential: non-carcinogens per functional unit","Unit for 'Human toxicity potential: non-carcinogens' reporting","Total Malaria risk
per functional unit","Unit for 'Total malaria risk' reporting","Ionizing radiation per functional unit","Unit for 'Ionizing radiation' reporting","Ionizing radiation: human health per functional unit","Unit for 'Ionizing radiation: human health' reporting","Land use per functional unit","Unit for 'Land use' reporting","Agricultural land occupation per functional unit","Unit for 'Agricultural land occupation' reporting","Urban land occupation per functional unit","Unit for 'Urban land occupation' reporting","Land occupation
per functional unit","Unit for 'Land occupation' reporting","Natural land transformation per functional unit","Unit for 'Natural land transformation' reporting","Water use per functional unit","Unit for 'Water use' reporting","Blue water use per functional unit","Unit for 'Blue water use' reporting","Water scarcity per functional unit","Unit for 'Water scarcity' reporting","Scarce water use
per functional unit","Unit for 'Scarce water use' reporting","Water withdrawal per functional unit","Unit for 'Water withdrawal' reporting","Water footprint per functional unit","Unit for 'Water footprint' reporting","Metal depletion per functional unit","Unit for 'Metal depletion' reporting","Fossil depletion per functional unit","Unit for 'Fossil depletion' reporting","Abiotic fossil fuel depletion per functional unit","Unit for 'Abiotic fossil fuel depletion' reporting","Abiotic depletion potential: elements per functional unit","Unit for 'Abiotic depletion potential: elements' reporting","Abiotic depletion potential per functional unit","Unit for 'Abiotic depletion potential' reporting","Abiotic material extraction","Unit for 'Abiotic material extraction' reporting","Renewable energy carriers
per functional unit","Unit for 'Renewable energy carriers' reporting","Non-renewable energy carriers
per functional unit","Unit for 'Non-renewable energy carriers' reporting","Fossil energy carriers
per functional unit","Unit for 'Fossil energy carriers' reporting","Fossil fuels per functional unit","Unit for 'Fossil fuels' reporting","Minerals per functional unit","Unit for 'Minerals' reporting","Mineral resource scarcity per functional unit","Unit for 'Mineral resource scarcity' reporting","Fossil resource scarcity per functional unit","Unit for 'Fossil resource scarcity' reporting","Natural resource energy per functional unit","Unit for Natural resource energy' reporting","Resources: non-renewable per functional unit","Unit for 'Resources: non-renewable' reporting","Resources, renewable per functional unit","Unit for 'Resources: renewable' reporting","Resource use: energy carriers per fucntional unit","Unit for 'Resource use: energy carriers' reporting","Resource use: minerals and metals per functional unit","Unit for 'Resource use: minerals and metals' reporting","Resource use: fossils per functional unit","Unit for 'Resource use: fossils' reporting","Resource depletion per functional unit","Unit for 'Resource depletion' reporting","Cumulative energy demand per functional unit","Unit for 'Cumulative energy demand' reporting","Cumulative energy demand: non-renewable
per functional unit","Unit for 'Cumulative energy demand: non-renewable' reporting","Cumulative energy demand: renewable
per functional unit","Unit for 'Cumulative energy demand: renewable' reporting","Non-renewable energy use per functional unit","Unit for 'Non-renewable energy use' reporting","Primary energy consumption per functional unit","Unit for 'Primary energy consumption' reporting","Primary energy demand per functional unit","Unit for 'Primary energy demand' reporting","Hazardous waste
per functional unit","Unit for 'Hazardous waste' reporting","Heavy metals per functional unit","Unit for 'Heavy metals' reporting","Solid waste per functional unit","Unit for 'Solid waste' reporting","Human health
(Endpoint) per functional unit","Unit for 'Human health (Endpoint)' reporting","Resources (Endpoint) per functional unit","Unit for 'Resources (Endpoint)' reporting","Ecosystems (Endpoint) per functional unit","Unit for 'Ecosystems' reporting","Dissipated water per functional unit","Unit for 'Dissipated water' reporting","Resource depletion: water per functional unit","Unit for 'Resource depletion: water per functional unit' reporting","Species extinction risk per functional unit","Unit for 'Species extinction risk' reporting","References 2","Data sources copy 2"
"Products used for laparoscopic cholecystectomy, diathermy pad, single-use, waste stream: non-infectious offensive waste and domestic waste","One use","6.50E-02"
"Products used for laparoscopic cholecystectomy, disinfectant sachet, single-use, waste stream: infectious waste","One use","3.40E-02"
"Products used for laparoscopic cholecystectomy, disinfectant wipe, single-use, waste stream: clinical waste","One use","1.90E-02"
"Products used for laparoscopic cholecystectomy, disinfectant wipe, single-use, waste stream: infectious waste","One use","2.00E-02"
"Products used for laparoscopic cholecystectomy, endoscopic clip applier, single-use, waste stream: medicinal contaminated sharps waste and domestic waste","One use","1.53E+00"
"Products used for laparoscopic cholecystectomy, endoscopic clip applier, single-use, waste stream: medicinal contaminated sharps waste and infectious waste","One use","1.65E+00"
"Products used for laparoscopic cholecystectomy, gauze (sterile pack), single-use, waste stream: infectious waste","One use","1.59E-01"
"Products used for laparoscopic cholecystectomy, gauze (sterile pack), single-use, waste stream: non-infectious offensive waste and domestic waste","One use","1.50E-01"
"Products used for laparoscopic cholecystectomy, general basic set, reusable","One use","2.40E+00"
"Products used for laparoscopic cholecystectomy, general laparoscopic set, reusable","One use","2.23E+00"
"Products used for laparoscopic cholecystectomy, gloves (non-sterile, pair), single-use, waste stream: infectious waste","One use","2.20E-02"
"Products used for laparoscopic cholecystectomy, gloves (non-sterile, pair), single-use, waste stream: non-infectious offensive waste","One use","2.00E-02"
"Products used for laparoscopic cholecystectomy, green bag (linen laundering) with cable tie, single-use","One use","1.70E-02"
"Products used for laparoscopic cholecystectomy, high fluid drape, reusable, waste stream: clothing recycling and domestic waste","One use","1.08E+00"
"Products used for laparoscopic cholecystectomy, high fluid drape, reusable, waste stream: clothing recycling and infectious waste","One use","1.10E+00"
"Products used for laparoscopic cholecystectomy, huck towel, reusable, waste stream: clothing recycling and domestic waste","One use","1.13E-01"
"Products used for laparoscopic cholecystectomy, huck towel, reusable, waste stream: clothing recycling and infectious waste","One use","1.24E-01"
"Products used for laparoscopic cholecystectomy, incontinence pad, single-use, waste stream: infectious waste","One use","7.60E-02"
"Products used for laparoscopic cholecystectomy, incontinence pad, single-use, waste stream: non-infectious offensive waste","One use","6.60E-02"
"Products used for laparoscopic cholecystectomy, insufflating tubing, single-use, waste stream: infectious waste","One use","6.27E-01"
"Products used for laparoscopic cholecystectomy, insufflating tubing, single-use, waste stream: non-infectious offensive waste and domestic waste","One use","5.72E-01"
"Products used for laparoscopic cholecystectomy, laparoscope cover, single-use, waste stream: infectious waste","One use","1.46E-01"
"Products used for laparoscopic cholecystectomy, laparoscope cover, single-use, waste stream: non-infectious offensive waste and domestic waste","One use","1.32E-01"
"Products used for laparoscopic cholecystectomy, laparoscope set (10 mm, 0 degree), reusable","One use","1.78E+00"
"Products used for laparoscopic cholecystectomy, laparoscopic grasping forceps, reusable","One use","2.16E-01"
"Products used for laparoscopic cholecystectomy, laparoscopic scissors, single-use, waste stream: medicinal contaminated sharps waste and domestic waste","One use","6.52E-01"
"Products used for laparoscopic cholecystectomy, laparoscopic scissors, single-use, waste stream: medicinal contaminated sharps waste and infectious waste","One use","6.68E-01"
"Products used for laparoscopic cholecystectomy, laparoscopic tissue retrieval system, single-use, waste stream: infectious waste","One use","4.00E-02"
"Products used for laparoscopic cholecystectomy, laparoscopic tissue retrieval system, single-use, waste stream: non-infectious offensive waste and domestic waste","One use","3.70E-02"
"Products used for laparoscopic cholecystectomy, levobupivacaine 2.5mg/10 ml (10 ml), waste stream: domestic waste","One item","2.38E-01"
"Products used for laparoscopic cholecystectomy, levobupivacaine 2.5mg/10 ml (10 ml), waste stream: infectious waste","One item","2.39E-01"
"Products used for laparoscopic cholecystectomy, light handle, single-use, waste stream: infectious waste","One use","3.00E-02"
"Products used for laparoscopic cholecystectomy, light handle, single-use, waste stream: non-infectious offensive waste and domestic waste","One use","2.60E-02"
"Products used for laparoscopic cholecystectomy, mop head, single-use, waste stream: clinical waste","One use","1.82E-01"
"Products used for laparoscopic cholecystectomy, mop head, single-use, waste stream: infectious waste","One use","1.90E-01"
"Products used for laparoscopic cholecystectomy, nail scrubbing brush, single-use","One use","3.90E-02"
"Products used for laparoscopic cholecystectomy, needle (green), single-use, waste stream: medicinal contaminated sharps waste and domestic waste","One use","3.00E-03"
"Products used for laparoscopic cholecystectomy, needle (green), single-use, waste stream: medicinal contaminated sharps waste and infectious waste","One use","4.00E-03"
"Products used for laparoscopic cholecystectomy, needle counter, single-use, waste stream: medicinal contaminated sharps waste and domestic waste","One use","2.53E-01"
"Products used for laparoscopic cholecystectomy, needle counter, single-use, waste stream: medicinal contaminated sharps waste and infectious waste","One use","2.55E-01"
"Products used for laparoscopic cholecystectomy, nonwoven dressing (6x7 cm), single-use, waste stream: infectious waste","One use","9.00E-03"
"Products used for laparoscopic cholecystectomy, nonwoven dressing (6x7 cm), single-use, waste stream: non-infectious offensive waste and domestic waste","One use","8.00E-03"
"Products used for laparoscopic cholecystectomy, orange waste bag (infectious waste, large) with cable tie, single-use","One use","3.07E-01"
"Products used for laparoscopic cholecystectomy, orange waste bag (infectious waste, small) with cable tie, single-use","One use","1.36E-01"
"Products used for laparoscopic cholecystectomy, port (5 mm, dual pack), single-use, waste stream: medicinal contaminated sharps waste and domestic waste","One use","6.52E-01"
"Products used for laparoscopic cholecystectomy, port (5 mm, dual pack), single-use, waste stream: medicinal contaminated sharps waste and infectious waste","One use","6.58E-01"
"Products used for laparoscopic cholecystectomy, port (12 mm), single-use, waste stream: medicinal contaminated sharps waste and domestic waste","One use","6.44E-01"
"Products used for laparoscopic cholecystectomy, port (12 mm), single-use, waste stream: medicinal contaminated sharps waste and infectious waste","One use","6.50E-01"
"Products used for laparoscopic cholecystectomy, pressure saline infusion bag, single-use","One use","6.79E-01"
"Products used for laparoscopic cholecystectomy, quiver and clip, reusable","One use","1.98E-01"
"Products used for laparoscopic cholecystectomy, red bag (linen laundering) with cable tie, single-use","One use","3.20E-02"
"Products used for laparoscopic cholecystectomy, reinforced skin closure strip, single-use, waste stream: clinical waste and infectious waste","One use","8.00E-03"
"Products used for laparoscopic cholecystectomy, reinforced skin closure strip, single-use, waste stream: clinical waste and non-infectious offensive waste","One use","7.00E-03"
"Products used for laparoscopic cholecystectomy, scrubs, reusable","One use","5.80E-02"
"Products used for laparoscopic cholecystectomy, sodium chloride 0.9% for irrigation (1 L bag), waste stream: domestic waste","One item","2.93E-01"
"Products used for laparoscopic cholecystectomy, sodium chloride 0.9% for irrigation (1 L bag), waste stream: infectious waste","One item","3.04E-01"
"Products used for laparoscopic cholecystectomy, sodium chloride 0.9% from 1 litre bottle (50 ml)","One item","3.80E-02"
"Products used for laparoscopic cholecystectomy, specimen pot (40 ml 4% formaldehyde), single-use, waste stream: clinical waste and infectious waste","One use","1.27E-01"
"Products used for laparoscopic cholecystectomy, specimen pot (40 ml 4% formaldehyde), single-use, waste stream: clinical waste and non-infectious offensive waste","One use","1.23E-01"
"Products used for laparoscopic cholecystectomy, specimen pot (not pre-filled), single-use, waste stream: infectious waste","One use","1.27E-01"
"Products used for laparoscopic cholecystectomy, specimen pot (not pre-filled), single-use, waste stream: non-infectious offensive waste","One use","1.23E-01"
"Products used for laparoscopic cholecystectomy, sterile gloves (one pair, latex free), single-use, waste stream: infectious waste and domestic waste","One use","1.02E-01"
"Products used for laparoscopic cholecystectomy, sterile gloves (one pair, latex free), single-use, waste stream: non-infectious offensive waste and domestic waste","One use","9.50E-02"
"Products used for laparoscopic cholecystectomy, sterile gloves (pair), single-use, waste stream: infectious waste and domestic waste","One use","1.19E-01"
"Products used for laparoscopic cholecystectomy, sterile gloves (pair), single-use, waste stream: non-infectious offensive waste and domestic waste","One use","8.50E-02"
"Products used for laparoscopic cholecystectomy, sterile gloves (two pairs), single-use, waste stream: infectious waste and domestic waste","One use","1.79E-01"
"Products used for laparoscopic cholecystectomy, sterile gloves (two pairs), single-use, waste stream: non-infectious offensive waste and domestic waste","One use","1.31E-01"
"Products used for laparoscopic cholecystectomy, suction irrigation, single-use, waste stream: infectious waste","One use","1.58E+00"
"Products used for laparoscopic cholecystectomy, suction irrigation, single-use, waste stream: non-infectious offensive waste and domestic waste","One use","1.44E+00"
"Products used for laparoscopic cholecystectomy, suction receptacle, single-use, waste stream: infectious waste","One use","3.74E-01"
"Products used for laparoscopic cholecystectomy, suction receptacle, single-use, waste stream: non-infectious offensive waste","One use","3.27E-01"
"Products used for laparoscopic cholecystectomy, surgical blade (11), single-use, waste stream: medicinal contaminated sharps waste and domestic waste","One use","7.00E-03"
"Products used for laparoscopic cholecystectomy, surgical blade (11), single-use, waste stream: medicinal contaminated sharps waste and infectious waste","One use","7.00E-03"
"Products used for laparoscopic cholecystectomy, surgical blade (15), single-use, waste stream: medicinal contaminated sharps waste and domestic waste","One use","7.00E-03"
"Products used for laparoscopic cholecystectomy, surgical blade (15), single-use, waste stream: medicinal contaminated sharps waste and infectious waste","One use","7.00E-03"
"Products used for laparoscopic cholecystectomy, surgical face mask with eye protection, single-use, waste stream: infectious waste","One use","2.50E-02"
"Products used for laparoscopic cholecystectomy, surgical face mask with eye protection, single-use, waste stream: non-infectious offensive waste","One use","2.30E-02"
"Products used for laparoscopic cholecystectomy, surgical face mask, single-use, waste stream: infectious waste","One use","1.70E-02"
"Products used for laparoscopic cholecystectomy, surgical face mask, single-use, waste stream: non-infectious offensive waste","One use","1.60E-02"
"Products used for laparoscopic cholecystectomy, surgical gown (including hand towels) double pack, reusable","One use","4.05E-01"
"Products used for laparoscopic cholecystectomy, surgical gown (including hand towels), reusable","One use","2.53E-01"
"Products used for laparoscopic cholecystectomy, surgical gown (including hand towels), single-use, waste stream: infectious waste and domestic waste","One use","6.60E-01"
"Products used for laparoscopic cholecystectomy, surgical gown (including hand towels), single-use, waste stream: non-infectious offensive waste and domestic waste","One use","5.34E-01"
"Products used for laparoscopic cholecystectomy, surgical hat, reusable","One use","4.00E-03"
"Products used for laparoscopic cholecystectomy, surgical hat, single-use, waste stream: infectious waste","One use","4.00E-03"
"Products used for laparoscopic cholecystectomy, surgical hat, single-use, waste stream: non-infectious offensive waste","One use","3.00E-03"
"Products used for laparoscopic cholecystectomy, suture (braided, absorbable, 3-0), single-use, waste stream: medicinal contaminated sharps waste and domestic waste","One use","6.00E-03"
"Products used for laparoscopic cholecystectomy, suture (braided, absorbable, 3-0), single-use, waste stream: medicinal contaminated sharps waste and infectious waste","One use","6.00E-03"
"Products used for laparoscopic cholecystectomy, suture (monofilament, absorbable, 1), single-use, waste stream: medicinal contaminated sharps waste and domestic waste","One use","1.70E-02"
"Products used for laparoscopic cholecystectomy, suture (monofilament, absorbable, 1), single-use, waste stream: medicinal contaminated sharps waste and infectious waste","One use","1.80E-02"
"Products used for laparoscopic cholecystectomy, suture (monofilament, absorbable, 3-0), single-use, waste stream: medicinal contaminated sharps waste and domestic waste","One use","1.70E-02"
"Products used for laparoscopic cholecystectomy, suture (monofilament, absorbable, 3-0), single-use, waste stream: medicinal contaminated sharps waste and infectious waste","One use","1.80E-02"
"Products used for laparoscopic cholecystectomy, syringe (10 ml), single-use, waste stream: infectious waste","One use","2.80E-02"
"Products used for laparoscopic cholecystectomy, syringe (10 ml), single-use, waste stream: non-infectious offensive waste and domestic waste","One use","2.50E-02"
"Products used for laparoscopic cholecystectomy, syringe (20 ml), single-use, waste stream: infectious waste","One use","6.50E-02"
"Products used for laparoscopic cholecystectomy, syringe (20 ml), single-use, waste stream: non-infectious offensive waste and domestic waste","One use","6.00E-02"
"Products used for laparoscopic cholecystectomy, table drape (instruments), single-use, waste stream: infectious waste","One use","7.75E-01"
"Products used for laparoscopic cholecystectomy, table drape (instruments), single-use, waste stream: non-infectious offensive waste and domestic waste","One use","7.05E-01"
"Products used for laparoscopic cholecystectomy, tonsil swab pack, single-use, waste stream: infectious waste","One use","5.00E-02"
"Products used for laparoscopic cholecystectomy, tonsil swab pack, single-use, waste stream: non-infectious offensive waste and domestic waste","One use","4.70E-02"
"Products used for laparoscopic cholecystectomy, yellow/ black waste bag (non-infectious offensive waste, large) with cable tie, single-use","One use","1.16E-01"
"Products used for laparoscopic cholecystectomy, yellow/ black waste bag (non-infectious offensive waste, small) with cable tie, single-use","One use","7.30E-02"
"Products used for tonsillectomy, all products","One procedure","7.50E+00"
"Products used for tonsillectomy, black waste bag (domestic waste) with cable tie, single-use","One use","1.05E-01"
"Products used for tonsillectomy, braided silk tonsil ties, single-use, waste stream: domestic waste and clinical waste","One use","4.80E-02"
"Products used for tonsillectomy, braided silk tonsil ties, single-use, waste stream: domestic waste and infectious waste","One use","4.70E-02"
"Products used for tonsillectomy, bupivacaine 0.5% with 1:200,000 adrenaline (10 ml)","One item","2.46E-01"
"Products used for tonsillectomy, chirocaine 2.5mg/ml (10 ml)","One item","2.52E-01"
"Products used for tonsillectomy, clear waste bag (for swab count), single-use, waste stream: clinical waste","One use","8.40E-02"
"Products used for tonsillectomy, clear waste bag (for swab count), single-use, waste stream: infectious waste","One use","7.20E-02"
"Products used for tonsillectomy, clear waste bag (recycling) with cable tie, single-use","One use","6.60E-02"
"Products used for tonsillectomy, Coblation(TM) wand, single-use","One use","9.33E-01"
"Products used for tonsillectomy, disinfectant sachet, single-use","One use","2.70E-02"
"Products used for tonsillectomy, disinfectant wipe, single-use, waste stream: clinical waste","One use","1.50E-02"
"Products used for tonsillectomy, disinfectant wipe, single-use, waste stream: infectious waste","One use","1.40E-02"
"Products used for tonsillectomy, ENT split head drape (two 42""x42""), reusable, waste stream: clothing recycling and domestic waste","One use","4.60E-01"
"Products used for tonsillectomy, ENT split head drape (two 42""x42""), reusable, waste stream: clothing recycling and infectious waste","One use","4.75E-01"
"Products used for tonsillectomy, filter needle, single-use","One use","6.00E-03"
"Products used for tonsillectomy, gallipot, single-use","One use","4.20E-02"
